396
479|12|24|-8000.00000000|-15000.00000000|Tiat's Throne Room
480|12|24|-8000.00000000|-15000.00000000|Fortress of Destruction
481|12|24|-8000.00000000|-15000.00000000|Scouting Pass
482|12|24|-8000.00000000|-15000.00000000|Central Square
483|12|24|-8000.00000000|-15000.00000000|Entrance of Destruction
484|14|24|-10600.00000000|-13100.00000000|Death Gate
485|14|24|-7000.00000000|-10600.00000000|Hall of Suffering
486|14|24|-10600.00000000|-13100.00000000|Hall of Erosion
487|14|24|-13100.00000000|-16500.00000000|Heart of Infinity
488|15|25|30000.00000000|-30000.00000000|Warf of Gludio Airships
489|14|25|30000.00000000|-30000.00000000|Keucereus Alliance Base
490|13|25|30000.00000000|-30000.00000000|Aerial Cleft
491|21|17|-8000.00000000|-9450.00000000|Rim Pailaka (Rune)
492|99|99|30000.00000000|-30000.00000000|Border
493|20|16|30000.00000000|-1300.00000000|Rune Castle
494|16|11|30000.00000000|-30000.00000000|Delusion Chamber
495|16|13|30000.00000000|-30000.00000000|Delusion Chamber
496|17|24|30000.00000000|-30000.00000000|Sanctum of the Lords of Dawn
497|17|24|30000.00000000|-30000.00000000|Disciple's Necropolis (past)
500|14|23|30000.00000000|-30000.00000000|Seed of Annihilation
501|23|15|-2700.00000000|-4000.00000000|Monastery of Silence
502|23|15|-90.00000000|-2690.00000000|Monastery of Silence
503|23|15|2000.00000000|-80.00000000|Monastery of Silence
504|21|10|-5200.00000000|-7410.00000000|Seal of the Saintess
505|21|10|-5200.00000000|-7800.00000000|Hall of the Saintess
506|22|10|-7150.00000000|-8900.00000000|Holy Tomb
507|22|10|-9350.00000000|-9750.00000000|Elcadia's Cabin
508|21|16|-800.00000000|-1280.00000000|Library of Sages
509|22|21|30000.00000000|-30000.00000000|Watcher's Tomb
510|0|0|30000.00000000|-30000.00000000|Magmeld
511|26|20|30000.00000000|-30000.00000000|Ancient City Arcan
512|26|20|30000.00000000|-30000.00000000|Fairy Settlement
513|26|19|-5000.00000000|-10000.00000000|Orbis Temple
514|26|19|-11000.00000000|-16000.00000000|Orbis Temple
515|26|21|-6000.00000000|-30000.00000000|Orbis Temple
516|26|21|30000.00000000|-4900.00000000|Garden of Genesis
517|25|22|30000.00000000|-30000.00000000|Prison of Darkness
518|26|22|30000.00000000|-30000.00000000|Prison of Darkness
519|22|12|30000.00000000|-30000.00000000|Earth Wyrm Cave
520|21|12|30000.00000000|-30000.00000000|Fortuna Prison
521|16|22|30000.00000000|-30000.00000000|Harnak Underground Ruins
522|16|23|30000.00000000|-30000.00000000|Harnak Underground Ruins
523|23|22|30000.00000000|-30000.00000000|Lachik Dwelling
524|24|25|30000.00000000|-30000.00000000|Lachik Dwelling
525|16|25|30000.00000000|-5000.00000000|Ruins of Ye Sagira
526|16|24|30000.00000000|-30000.00000000|Labyrinth of Belis
527|26|20|30000.00000000|-30000.00000000|Orbis Temple
528|19|18|30000.00000000|-30000.00000000|Altar of Evil
529|16|14|30000.00000000|-30000.00000000|Talking Island
530|16|24|30000.00000000|-30000.00000000|Disconnected Labyrinth
531|21|12|30000.00000000|-30000.00000000|Evil Incubator
532|25|18|-4000.00000000|-30000.00000000|Altar of Shilen
533|25|15|1000.00000000|-30000.00000000|Imperial Tomb
534|25|15|1000.00000000|-30000.00000000|Imperial Tomb
535|21|12|1000.00000000|-30000.00000000|Blood Thirst's Hideout
536|19|11|30000.00000000|-30000.00000000|Ceremony of Chaos Arena
537|17|10|30000.00000000|-30000.00000000|Ceremony of Chaos Arena
538|17|10|30000.00000000|-30000.00000000|Ceremony of Chaos Arena
539|13|25|30000.00000000|-30000.00000000|Ceremony of Chaos Arena
